taxonKey,vernacularName,language,source,sourceTaxonKey,preferred,country,area
5285727,Monterey-fenyo,hun,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Pin de Monterey,fra,DAISIE - Inventory of alien invasive species in Europe,159500152,NA,NA,NA
5285727,Pino di Monterey,ita,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Pino di Monterey,ita,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Pino insigne,ita,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Pino insigne,ita,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Radiata pine,eng,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,Radiata pine,eng,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,insignis pine,eng,GRIN Taxonomy,101401044,NA,NA,NA
5285727,insignis pine,eng,Integrated Taxonomic Information System (ITIS),102190661,NA,NA,NA
5285727,kalifornijski bor,,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,monterey-pine,eng,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,montereytall,swe,GRIN Taxonomy,101401044,NA,NA,NA
5285727,ocote,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pin de Monterey,fra,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pin de Monterey,fra,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pin remarquable,fra,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pinheiro-de-Monterey,por,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pinheiro-de-Monterey,por,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pinheiro-de-monterey,por,DAISIE - Inventory of alien invasive species in Europe,159500152,NA,NA,NA
5285727,pinheiro-de-monterey,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,pinheiro-de-monterrey,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,pinheiro-insigne,spa,DAISIE - Inventory of alien invasive species in Europe,159500152,NA,NA,NA
5285727,pinheiro-insigne,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,pinheiro-insigne,por,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pinheiro-insigne,por,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pinheiro-insular,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,pinheiro-insígne,por,DAISIE - Inventory of alien invasive species in Europe,159500152,NA,NA,NA
5285727,pino de Monterey,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino de Monterrey,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino de Monterrey,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino insigne,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino insigne,ita,GRIN Taxonomy,101401044,NA,NA,NA
5285727,pino insigne,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino insigne,spa,Catalogue of Life Checklist,171913473,NA,NA,NA
5285727,pino quebradizo,spa,Integrated Taxonomic Information System (ITIS),102190661,NA,NA,NA
5285727,pinus,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306914,NA,NA,NA
5285727,radiata pine,eng,GRIN Taxonomy,101401044,NA,NA,NA
5285727,radiataden,afr,GRIN Taxonomy,101401044,NA,NA,NA
5285727,Monterey Pine,eng,United Kingdom Species Inventory (UKSI),180133783,TRUE,NA,NA
5285727,Monterey Pine,eng,The IUCN Red List of Threatened Species,176755380,TRUE,NA,NA
5285727,montereyfuru,nno,NA,188626358,TRUE,NO,NA
5285727,montereyfuru,nob,NA,188626358,TRUE,NO,NA
5285727,Cedros Island Pine,eng,The IUCN Red List of Threatened Species,176755380,FALSE,NA,NA
5285727,Guadalupe Island Pine,eng,The IUCN Red List of Threatened Species,176755380,FALSE,NA,NA
5285727,Insignis Pine,eng,The IUCN Red List of Threatened Species,176755380,FALSE,NA,NA
5285727,Pino Insigne,spa,The IUCN Red List of Threatened Species,176755380,FALSE,NA,NA
5285727,Pinwydden Monterey,cym,United Kingdom Species Inventory (UKSI),180133783,FALSE,NA,NA
5285727,Pinwydden Monterey,cym,United Kingdom Species Inventory (UKSI),180133783,FALSE,NA,NA
5285727,Radiata Pine,eng,The IUCN Red List of Threatened Species,176755380,FALSE,NA,NA
5285084,Chil,hin,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chil,hin,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir,hin,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir,hin,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir,hin,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir pine,eng,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir pine,eng,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir pine,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",193826463,NA,US,conterminous 48 United States
5285084,Chir-Kiefer,deu,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Dhup,nep,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Dhup,nep,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Emodikiefer,deu,GRIN Taxonomy,101400904,NA,NA,NA
5285084,Himalayan longleaf pine,eng,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Himalájai hosszútus fenyo,hun,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Long-leaved Indian pine,eng,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Sula,,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,chir pine,,NCBI Taxonomy,103019391,NA,NA,NA
5285084,chir pine,eng,GRIN Taxonomy,101400904,NA,NA,NA
5285084,longleaf Indian pine,,NCBI Taxonomy,103019391,NA,NA,NA
5285084,longleaf Indian pine,eng,GRIN Taxonomy,101400904,NA,NA,NA
5285084,pinheiro-indiano-de-folha-larga,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306849,NA,NA,NA
5285084,pinheiro-indiano-de-folha-larga,,GRIN Taxonomy,101400904,NA,NA,NA
5285084,tjirden,afr,GRIN Taxonomy,101400904,NA,NA,NA
5285084,xu mi chang ye song,,GRIN Taxonomy,101400904,NA,NA,NA
5285084,сосна Роксбурга (sosna Roksburga),rus,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,喜马拉雅长叶松 (xi ma la ya chang ye song),zho,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,喜马拉雅长叶松 (xi ma la ya chang ye song),zho,Catalogue of Life Checklist,171913424,NA,NA,NA
5285084,Chir Pine,eng,The IUCN Red List of Threatened Species,176755367,TRUE,NA,NA
5285084,Long-leaved Indian Pine,eng,The IUCN Red List of Threatened Species,176755367,FALSE,NA,NA
5285255,Bull pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Bull pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,California foothill pine,,NCBI Taxonomy,103019393,NA,NA,NA
5285255,Digger pine,,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Digger pine,,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Digger pine,,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Digger pine,,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Gray pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Gray pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Gray pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Grey-leaf pine,eng,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Karmos mandulafenyo,hun,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Nuß-Kiefer,deu,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Nuß-Kiefer,deu,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Pino di Sabine,ita,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Pino di Sabine,ita,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Sabines Kiefer,deu,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Weiß-Kiefer,deu,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Weiß-Kiefer,deu,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,gray pine,,NCBI Taxonomy,103019393,NA,NA,NA
5285255,pin de Sabine,fra,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,pin des Sagnes,fra,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,pin sabine,fra,Catalogue of Life Checklist,171913419,NA,NA,NA
5285255,Gray Pine,eng,The IUCN Red List of Threatened Species,176755368,TRUE,NA,NA
5285255,Bull Pine,eng,The IUCN Red List of Threatened Species,176755368,FALSE,NA,NA
5284982,Büschelkiefer,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Eastern White Pine,eng,Martha's Vineyard species checklist,202605528,NA,NA,NA
5284982,Eastern White Pine,eng,Checklist of Vermont Species,160788837,NA,US,NA
5284982,Eastern white pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Eastern white pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Eastern white pine,,NCBI Taxonomy,103019591,NA,NA,NA
5284982,Eastern white pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Eastern white pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Eastern white pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Kanadai selyemfenyo,hun,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Kanadai simafenyo,hun,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Northern White Pine,eng,Martha's Vineyard species checklist,202605528,NA,NA,NA
5284982,Northern White Pine,eng,Checklist of Vermont Species,160788837,NA,US,NA
5284982,Pin de Weymouth,fra,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Pin du Lord,fra,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Pino Weymouth,ita,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Pino Weymouth,ita,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Pino di Weymouth,ita,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Pino strobo,ita,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Pino strobo,ita,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Pino strobo,ita,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Soft Pine,eng,Martha's Vineyard species checklist,202605528,NA,NA,NA
5284982,Soft Pine,eng,Checklist of Vermont Species,160788837,NA,US,NA
5284982,Sosna wejmutka,pol,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Strobe,deu,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Strobe,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Strobe,deu,GRIN Taxonomy,101401115,NA,NA,NA
5284982,Strobe,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Vajmutov bor,,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouth Pine,eng,Checklist of Vermont Species,160788837,NA,US,NA
5284982,Weymouth Pine,eng,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Weymouth Pine,eng,Martha's Vineyard species checklist,202605528,NA,NA,NA
5284982,Weymouth pine,eng,GRIN Taxonomy,101401115,NA,NA,NA
5284982,Weymouth pine,eng,Integrated Taxonomic Information System (ITIS),102190682,NA,NA,NA
5284982,Weymouth pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouth pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouth pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouth-Kiefer,deu,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Weymouth-Kiefer,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116804069,NA,DE,NA
5284982,Weymouth-furu,nor,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouths-Kiefer,deu,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,Weymouths-Kiefer,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouths-Kiefer,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouths-Kiefer,deu,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouths-fyr,dan,Nordic Crop Wild Relative (CWR) Checklist,127647425,NA,DK,NA
5284982,Weymouths-fyr,dan,National checklist of all species occurring in Denmark,168572591,NA,DK,NA
5284982,Weymouthsden,nld,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouthsden,nld,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,Weymouthskiefer,deu,GRIN Taxonomy,101401115,NA,NA,NA
5284982,White Pine,eng,Checklist of Vermont Species,160788837,NA,US,NA
5284982,White Pine,eng,Martha's Vineyard species checklist,202605528,NA,NA,NA
5284982,White pine,eng,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,bei mei qiao song,,GRIN Taxonomy,101401115,NA,NA,NA
5284982,borovac,,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,borovice vejmutovka,ces,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,borovice vejmutovka,ces,DAISIE - Inventory of alien invasive species in Europe,159500111,NA,NA,NA
5284982,calocote,spa,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,eastern white pine,eng,GRIN Taxonomy,101401115,NA,NA,NA
5284982,eastern white pine,eng,Integrated Taxonomic Information System (ITIS),102190682,NA,NA,NA
5284982,northern white pine,eng,Integrated Taxonomic Information System (ITIS),102190682,NA,NA,NA
5284982,palopique,spa,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin Weymouth,fra,GRIN Taxonomy,101401115,NA,NA,NA
5284982,pin baliveau,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin blanc,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin blanc,fra,GRIN Taxonomy,101401115,NA,NA,NA
5284982,pin blanc,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin blanc,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin blanc,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin de Lord Weymouth,fra,GRIN Taxonomy,101401115,NA,NA,NA
5284982,pin de Wymouth,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin de Wymouth,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pin du Lord,fra,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pinheiro-branco,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306884,NA,NA,NA
5284982,pinheiro-de-weymouth,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306884,NA,NA,NA
5284982,pino blanco,spa,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pino blanco,spa,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pino de Lord Weymouth,spa,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,pino strobo,ita,GRIN Taxonomy,101401115,NA,NA,NA
5284982,pinus,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,168306884,NA,NA,NA
5284982,seuteurobeujatnamu,,GRIN Taxonomy,101401115,NA,NA,NA
5284982,soft pine,eng,Integrated Taxonomic Information System (ITIS),102190682,NA,NA,NA
5284982,vejmutovka,slk,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,weymouthfuru,nno,Nordic Crop Wild Relative (CWR) Checklist,127647425,NA,NO,NA
5284982,weymouthfuru,nob,Nordic Crop Wild Relative (CWR) Checklist,127647425,NA,NO,NA
5284982,weymouthtall,swe,Nordic Crop Wild Relative (CWR) Checklist,127647425,NA,SE,NA
5284982,weymouthtall,swe,GRIN Taxonomy,101401115,NA,NA,NA
5284982,white pine,eng,Integrated Taxonomic Information System (ITIS),102190682,NA,NA,NA
5284982,white pine,eng,GRIN Taxonomy,101401115,NA,NA,NA
5284982,сосна Веймутова (sosna Vejmutova),rus,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,北美乔松 (bei mei qiao song),zho,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,北美乔松 (bei mei qiao song),zho,Catalogue of Life Checklist,171913357,NA,NA,NA
5284982,스트로브잣나무,,Korean Peninsula Flora,124486044,NA,NA,NA
5284982,Eastern White Pine,eng,The IUCN Red List of Threatened Species,176755390,TRUE,NA,NA
5284982,Weymouth Pine,eng,United Kingdom Species Inventory (UKSI),180133867,TRUE,NA,NA
5284982,Weymouthden,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152470563,TRUE,NA,NA
5284982,eastern white pine,eng,Database of Vascular Plants of Canada (VASCAN),100028947,TRUE,NA,NA
5284982,pin blanc,fra,Database of Vascular Plants of Canada (VASCAN),100028947,TRUE,NA,NA
5284982,weymouthtall,swe,Dyntaxa. Svensk taxonomisk databas,160006079,TRUE,SE,NA
5284982,Pin blanc,fra,The IUCN Red List of Threatened Species,176755390,FALSE,NA,NA
5284982,Pinwydden Wen,cym,United Kingdom Species Inventory (UKSI),180133867,FALSE,NA,NA
5285637,(metsä)mänty,swe,Nordic Crop Wild Relative (CWR) Checklist,127647434,NA,FI,NA
5285637,(metsä)mänty,fin,Nordic Crop Wild Relative (CWR) Checklist,127647434,NA,FI,NA
5285637,Aitohukanputki,fin,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Az erdeifenyok,hun,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Dansk körvel,swe,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Európai erdeifenyo,hun,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Furu,nor,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Furu,nor,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Föhre,deu,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Föhre,deu,GRIN Taxonomy,101400934,NA,NA,NA
5285637,Föhre,deu,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Gemeine Kiefer,deu,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Gemeine Kiefer,deu,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Grove den,nld,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Grove den,nld,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Grove den,nld,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Gærde-Kørvel,dan,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Hagekjørvel,nor,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Have-Kørvel,dan,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Hundekjeks,nor,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Hundepersille,nor,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Hundepersille,dan,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Hundkäx,swe,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Koiranputki,fin,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Krokkjørvel,nor,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Maustekirveli,fin,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Piikkikirveli,fin,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Pino comune,ita,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Pino di Scozia,ita,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Pino rosso,ita,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Pino selvatico,ita,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Pino silvestre,ita,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Sariçam,tur,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Scotch Pine,eng,Checklist of Vermont Species,160788830,NA,US,NA
5285637,Scotch Pine,eng,Martha's Vineyard species checklist,202605523,NA,NA,NA
5285637,Scotch pine,,NCBI Taxonomy,103019398,NA,NA,NA
5285637,Scotch pine,eng,GRIN Taxonomy,101400934,NA,NA,NA
5285637,Scots Pine,eng,Checklist of Vermont Species,160788830,NA,US,NA
5285637,Scots Pine,eng,Martha's Vineyard species checklist,202605523,NA,NA,NA
5285637,Scots Pine,eng,DAISIE - Inventory of alien invasive species in Europe,159500106,NA,NA,NA
5285637,Scots pine,,NCBI Taxonomy,103019398,NA,NA,NA
5285637,Scots pine,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205112114,NA,US,conterminous 48 United States
5285637,Scots pine,eng,Catalogue of Life Checklist,171913183,NA,NA,NA
5285637,Scots pine,eng,Integrated Taxonomic Information System (ITIS),102190686,NA,NA,NA
5285637,Scots pine,eng,GRIN Taxonomy,101400934,NA,NA,NA
5285637,Skov-fyr,dan,National checklist of all species occurring in Denmark,168572563,NA,DK,NA
